"Year","Cause","Age_Range","ISO_Code","Deaths","Country","intentional_self_harm_flag","substance_use_flag","continent","GDP","Country.Name","Population","gdp_per_capita"
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","MEX",38,"Mexico",0,1,"Americas",1.40492e+12,"Mexico",125762982,11171.1727700604
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","MEX",82,"Mexico",0,1,"Americas",1.40492e+12,"Mexico",125762982,11171.1727700604
2020,"Intentional self-harm","20-24","MEX",219,"Mexico",1,0,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2020,"Intentional self-harm","25-29","MEX",189,"Mexico",1,0,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2020,"Intentional self-harm","20-24","MEX",906,"Mexico",1,0,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2020,"Intentional self-harm","25-29","MEX",949,"Mexico",1,0,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2020,"Intentional self-harm","20-24","MEX",2,"Mexico",1,0,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2020,"Intentional self-harm","25-29","MEX",2,"Mexico",1,0,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","MEX",8,"Mexico",0,1,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","MEX",11,"Mexico",0,1,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","MEX",62,"Mexico",0,1,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","MEX",103,"Mexico",0,1,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","MEX",0,"Mexico",0,1,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","MEX",0,"Mexico",0,1,"Americas",1.49566e+12,"Mexico",126799054,11795.5138687391
2017,"Intentional self-harm","20-24","NIC",20,"Nicaragua",1,0,"Americas",1.3872e+10,"Nicaragua",6316231,2196.24646407011
2017,"Intentional self-harm","25-29","NIC",15,"Nicaragua",1,0,"Americas",1.3872e+10,"Nicaragua",6316231,2196.24646407011
2017,"Intentional self-harm","20-24","NIC",42,"Nicaragua",1,0,"Americas",1.3872e+10,"Nicaragua",6316231,2196.24646407011
2017,"Intentional self-harm","25-29","NIC",37,"Nicaragua",1,0,"Americas",1.3872e+10,"Nicaragua",6316231,2196.24646407011
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","NIC",0,"Nicaragua",0,1,"Americas",1.3872e+10,"Nicaragua",6316231,2196.24646407011
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","NIC",1,"Nicaragua",0,1,"Americas",1.3872e+10,"Nicaragua",6316231,2196.24646407011
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","NIC",2,"Nicaragua",0,1,"Americas",1.3872e+10,"Nicaragua",6316231,2196.24646407011
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","NIC",11,"Nicaragua",0,1,"Americas",1.3872e+10,"Nicaragua",6316231,2196.24646407011
2018,"Intentional self-harm","20-24","NIC",16,"Nicaragua",1,0,"Americas",1.4702e+10,"Nicaragua",6400080,2297.15878551518
2018,"Intentional self-harm","25-29","NIC",5,"Nicaragua",1,0,"Americas",1.4702e+10,"Nicaragua",6400080,2297.15878551518
2018,"Intentional self-harm","20-24","NIC",51,"Nicaragua",1,0,"Americas",1.4702e+10,"Nicaragua",6400080,2297.15878551518
2018,"Intentional self-harm","25-29","NIC",37,"Nicaragua",1,0,"Americas",1.4702e+10,"Nicaragua",6400080,2297.15878551518
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","NIC",0,"Nicaragua",0,1,"Americas",1.4702e+10,"Nicaragua",6400080,2297.15878551518
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","NIC",1,"Nicaragua",0,1,"Americas",1.4702e+10,"Nicaragua",6400080,2297.15878551518
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","NIC",0,"Nicaragua",0,1,"Americas",1.4702e+10,"Nicaragua",6400080,2297.15878551518
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","NIC",7,"Nicaragua",0,1,"Americas",1.4702e+10,"Nicaragua",6400080,2297.15878551518
2019,"Intentional self-harm","20-24","NIC",9,"Nicaragua",1,0,"Americas",1.5581e+10,"Nicaragua",6483657,2403.11910392545
2019,"Intentional self-harm","25-29","NIC",11,"Nicaragua",1,0,"Americas",1.5581e+10,"Nicaragua",6483657,2403.11910392545
2019,"Intentional self-harm","20-24","NIC",47,"Nicaragua",1,0,"Americas",1.5581e+10,"Nicaragua",6483657,2403.11910392545
2019,"Intentional self-harm","25-29","NIC",46,"Nicaragua",1,0,"Americas",1.5581e+10,"Nicaragua",6483657,2403.11910392545
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","NIC",0,"Nicaragua",0,1,"Americas",1.5581e+10,"Nicaragua",6483657,2403.11910392545
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","NIC",1,"Nicaragua",0,1,"Americas",1.5581e+10,"Nicaragua",6483657,2403.11910392545
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","NIC",3,"Nicaragua",0,1,"Americas",1.5581e+10,"Nicaragua",6483657,2403.11910392545
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","NIC",4,"Nicaragua",0,1,"Americas",1.5581e+10,"Nicaragua",6483657,2403.11910392545
2020,"Intentional self-harm","20-24","NIC",15,"Nicaragua",1,0,"Americas",1.6513e+10,"Nicaragua",6565267,2515.20615993226
2020,"Intentional self-harm","25-29","NIC",19,"Nicaragua",1,0,"Americas",1.6513e+10,"Nicaragua",6565267,2515.20615993226
2020,"Intentional self-harm","20-24","NIC",46,"Nicaragua",1,0,"Americas",1.6513e+10,"Nicaragua",6565267,2515.20615993226
2020,"Intentional self-harm","25-29","NIC",42,"Nicaragua",1,0,"Americas",1.6513e+10,"Nicaragua",6565267,2515.20615993226
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","NIC",0,"Nicaragua",0,1,"Americas",1.6513e+10,"Nicaragua",6565267,2515.20615993226
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","NIC",1,"Nicaragua",0,1,"Americas",1.6513e+10,"Nicaragua",6565267,2515.20615993226
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","NIC",1,"Nicaragua",0,1,"Americas",1.6513e+10,"Nicaragua",6565267,2515.20615993226
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","NIC",4,"Nicaragua",0,1,"Americas",1.6513e+10,"Nicaragua",6565267,2515.20615993226
2017,"Intentional self-harm","20-24","PAN",2,"Panama",1,0,"Americas",5.6026e+10,"Panama",4098707,13669.1888441892
2017,"Intentional self-harm","25-29","PAN",1,"Panama",1,0,"Americas",5.6026e+10,"Panama",4098707,13669.1888441892
2017,"Intentional self-harm","20-24","PAN",15,"Panama",1,0,"Americas",5.6026e+10,"Panama",4098707,13669.1888441892
2017,"Intentional self-harm","25-29","PAN",7,"Panama",1,0,"Americas",5.6026e+10,"Panama",4098707,13669.1888441892
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","PAN",0,"Panama",0,1,"Americas",5.6026e+10,"Panama",4098707,13669.1888441892
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","PAN",1,"Panama",0,1,"Americas",5.6026e+10,"Panama",4098707,13669.1888441892
2018,"Intentional self-harm","20-24","PAN",2,"Panama",1,0,"Americas",6.1149e+10,"Panama",4167860,14671.55806577
2018,"Intentional self-harm","25-29","PAN",0,"Panama",1,0,"Americas",6.1149e+10,"Panama",4167860,14671.55806577
2018,"Intentional self-harm","20-24","PAN",14,"Panama",1,0,"Americas",6.1149e+10,"Panama",4167860,14671.55806577
2018,"Intentional self-harm","25-29","PAN",7,"Panama",1,0,"Americas",6.1149e+10,"Panama",4167860,14671.55806577
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","PAN",0,"Panama",0,1,"Americas",6.1149e+10,"Panama",4167860,14671.55806577
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","PAN",0,"Panama",0,1,"Americas",6.1149e+10,"Panama",4167860,14671.55806577
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","PAN",0,"Panama",0,1,"Americas",6.1149e+10,"Panama",4167860,14671.55806577
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","PAN",0,"Panama",0,1,"Americas",6.1149e+10,"Panama",4167860,14671.55806577
2019,"Intentional self-harm","20-24","PAN",0,"Panama",1,0,"Americas",6.6299e+10,"Panama",4234700,15656.1267622264
2019,"Intentional self-harm","25-29","PAN",2,"Panama",1,0,"Americas",6.6299e+10,"Panama",4234700,15656.1267622264
2019,"Intentional self-harm","20-24","PAN",11,"Panama",1,0,"Americas",6.6299e+10,"Panama",4234700,15656.1267622264
2019,"Intentional self-harm","25-29","PAN",8,"Panama",1,0,"Americas",6.6299e+10,"Panama",4234700,15656.1267622264
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","PAN",0,"Panama",0,1,"Americas",6.6299e+10,"Panama",4234700,15656.1267622264
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","PAN",0,"Panama",0,1,"Americas",6.6299e+10,"Panama",4234700,15656.1267622264
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","PAN",0,"Panama",0,1,"Americas",6.6299e+10,"Panama",4234700,15656.1267622264
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","PAN",0,"Panama",0,1,"Americas",6.6299e+10,"Panama",4234700,15656.1267622264
2017,"Intentional self-harm","20-24","PRY",12,"Paraguay",1,0,"Americas",3.1441e+10,"Paraguay",6338660,4960.19663461994
2017,"Intentional self-harm","25-29","PRY",10,"Paraguay",1,0,"Americas",3.1441e+10,"Paraguay",6338660,4960.19663461994
2017,"Intentional self-harm","20-24","PRY",50,"Paraguay",1,0,"Americas",3.1441e+10,"Paraguay",6338660,4960.19663461994
2017,"Intentional self-harm","25-29","PRY",36,"Paraguay",1,0,"Americas",3.1441e+10,"Paraguay",6338660,4960.19663461994
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","PRY",0,"Paraguay",0,1,"Americas",3.1441e+10,"Paraguay",6338660,4960.19663461994
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","PRY",0,"Paraguay",0,1,"Americas",3.1441e+10,"Paraguay",6338660,4960.19663461994
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","PRY",0,"Paraguay",0,1,"Americas",3.1441e+10,"Paraguay",6338660,4960.19663461994
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","PRY",3,"Paraguay",0,1,"Americas",3.1441e+10,"Paraguay",6338660,4960.19663461994
2018,"Intentional self-harm","20-24","PRY",14,"Paraguay",1,0,"Americas",3.284e+10,"Paraguay",6427382,5109.38979509853
2018,"Intentional self-harm","25-29","PRY",10,"Paraguay",1,0,"Americas",3.284e+10,"Paraguay",6427382,5109.38979509853
2018,"Intentional self-harm","20-24","PRY",70,"Paraguay",1,0,"Americas",3.284e+10,"Paraguay",6427382,5109.38979509853
2018,"Intentional self-harm","25-29","PRY",48,"Paraguay",1,0,"Americas",3.284e+10,"Paraguay",6427382,5109.38979509853
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","PRY",0,"Paraguay",0,1,"Americas",3.284e+10,"Paraguay",6427382,5109.38979509853
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","PRY",1,"Paraguay",0,1,"Americas",3.284e+10,"Paraguay",6427382,5109.38979509853
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","PRY",3,"Paraguay",0,1,"Americas",3.284e+10,"Paraguay",6427382,5109.38979509853
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","PRY",6,"Paraguay",0,1,"Americas",3.284e+10,"Paraguay",6427382,5109.38979509853
2019,"Intentional self-harm","20-24","PRY",18,"Paraguay",1,0,"Americas",3.4237e+10,"Paraguay",6515058,5255.05682374585
2019,"Intentional self-harm","25-29","PRY",14,"Paraguay",1,0,"Americas",3.4237e+10,"Paraguay",6515058,5255.05682374585
2019,"Intentional self-harm","20-24","PRY",66,"Paraguay",1,0,"Americas",3.4237e+10,"Paraguay",6515058,5255.05682374585
2019,"Intentional self-harm","25-29","PRY",54,"Paraguay",1,0,"Americas",3.4237e+10,"Paraguay",6515058,5255.05682374585
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","PRY",0,"Paraguay",0,1,"Americas",3.4237e+10,"Paraguay",6515058,5255.05682374585
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","PRY",1,"Paraguay",0,1,"Americas",3.4237e+10,"Paraguay",6515058,5255.05682374585
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","PRY",1,"Paraguay",0,1,"Americas",3.4237e+10,"Paraguay",6515058,5255.05682374585
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","PRY",1,"Paraguay",0,1,"Americas",3.4237e+10,"Paraguay",6515058,5255.05682374585
2020,"Intentional self-harm","20-24","PRY",18,"Paraguay",1,0,"Americas",3.5722e+10,"Paraguay",6603739,5409.35975816125
2020,"Intentional self-harm","25-29","PRY",7,"Paraguay",1,0,"Americas",3.5722e+10,"Paraguay",6603739,5409.35975816125
2020,"Intentional self-harm","20-24","PRY",84,"Paraguay",1,0,"Americas",3.5722e+10,"Paraguay",6603739,5409.35975816125
2020,"Intentional self-harm","25-29","PRY",54,"Paraguay",1,0,"Americas",3.5722e+10,"Paraguay",6603739,5409.35975816125
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","PRY",0,"Paraguay",0,1,"Americas",3.5722e+10,"Paraguay",6603739,5409.35975816125
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","PRY",0,"Paraguay",0,1,"Americas",3.5722e+10,"Paraguay",6603739,5409.35975816125
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","PRY",2,"Paraguay",0,1,"Americas",3.5722e+10,"Paraguay",6603739,5409.35975816125
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","PRY",2,"Paraguay",0,1,"Americas",3.5722e+10,"Paraguay",6603739,5409.35975816125
2017,"Intentional self-harm","20-24","PER",17,"Peru",1,0,"Americas",1.9359e+11,"Peru",31324637,6180.11950146461
2017,"Intentional self-harm","25-29","PER",7,"Peru",1,0,"Americas",1.9359e+11,"Peru",31324637,6180.11950146461
2017,"Intentional self-harm","20-24","PER",44,"Peru",1,0,"Americas",1.9359e+11,"Peru",31324637,6180.11950146461
2017,"Intentional self-harm","25-29","PER",43,"Peru",1,0,"Americas",1.9359e+11,"Peru",31324637,6180.11950146461
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","PER",0,"Peru",0,1,"Americas",1.9359e+11,"Peru",31324637,6180.11950146461
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","PER",0,"Peru",0,1,"Americas",1.9359e+11,"Peru",31324637,6180.11950146461
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","PER",2,"Peru",0,1,"Americas",1.9359e+11,"Peru",31324637,6180.11950146461
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","PER",1,"Peru",0,1,"Americas",1.9359e+11,"Peru",31324637,6180.11950146461
2018,"Intentional self-harm","20-24","PER",25,"Peru",1,0,"Americas",2.07923e+11,"Peru",31897584,6518.45606864771
2018,"Intentional self-harm","25-29","PER",14,"Peru",1,0,"Americas",2.07923e+11,"Peru",31897584,6518.45606864771
2018,"Intentional self-harm","20-24","PER",81,"Peru",1,0,"Americas",2.07923e+11,"Peru",31897584,6518.45606864771
2018,"Intentional self-harm","25-29","PER",41,"Peru",1,0,"Americas",2.07923e+11,"Peru",31897584,6518.45606864771
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","PER",0,"Peru",0,1,"Americas",2.07923e+11,"Peru",31897584,6518.45606864771
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","PER",0,"Peru",0,1,"Americas",2.07923e+11,"Peru",31897584,6518.45606864771
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","PER",2,"Peru",0,1,"Americas",2.07923e+11,"Peru",31897584,6518.45606864771
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","PER",0,"Peru",0,1,"Americas",2.07923e+11,"Peru",31897584,6518.45606864771
2019,"Intentional self-harm","20-24","PER",31,"Peru",1,0,"Americas",2.21314e+11,"Peru",32449303,6820.30057779669
2019,"Intentional self-harm","25-29","PER",15,"Peru",1,0,"Americas",2.21314e+11,"Peru",32449303,6820.30057779669
2019,"Intentional self-harm","20-24","PER",44,"Peru",1,0,"Americas",2.21314e+11,"Peru",32449303,6820.30057779669
2019,"Intentional self-harm","25-29","PER",44,"Peru",1,0,"Americas",2.21314e+11,"Peru",32449303,6820.30057779669
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","PER",0,"Peru",0,1,"Americas",2.21314e+11,"Peru",32449303,6820.30057779669
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","PER",0,"Peru",0,1,"Americas",2.21314e+11,"Peru",32449303,6820.30057779669
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","PER",1,"Peru",0,1,"Americas",2.21314e+11,"Peru",32449303,6820.30057779669
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","PER",0,"Peru",0,1,"Americas",2.21314e+11,"Peru",32449303,6820.30057779669
2020,"Intentional self-harm","20-24","PER",17,"Peru",1,0,"Americas",2.35091e+11,"Peru",32838579,7158.98821322323
2020,"Intentional self-harm","25-29","PER",12,"Peru",1,0,"Americas",2.35091e+11,"Peru",32838579,7158.98821322323
2020,"Intentional self-harm","20-24","PER",60,"Peru",1,0,"Americas",2.35091e+11,"Peru",32838579,7158.98821322323
2020,"Intentional self-harm","25-29","PER",38,"Peru",1,0,"Americas",2.35091e+11,"Peru",32838579,7158.98821322323
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","PER",0,"Peru",0,1,"Americas",2.35091e+11,"Peru",32838579,7158.98821322323
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","PER",0,"Peru",0,1,"Americas",2.35091e+11,"Peru",32838579,7158.98821322323
2017,"Intentional self-harm","20-24","USA",672,"United States of America",1,0,"Americas",1.9612103e+13,"United States",325122128,60322.264499942
2017,"Intentional self-harm","25-29","USA",766,"United States of America",1,0,"Americas",1.9612103e+13,"United States",325122128,60322.264499942
2017,"Intentional self-harm","20-24","USA",3081,"United States of America",1,0,"Americas",1.9612103e+13,"United States",325122128,60322.264499942
2017,"Intentional self-harm","25-29","USA",3296,"United States of America",1,0,"Americas",1.9612103e+13,"United States",325122128,60322.264499942
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","USA",68,"United States of America",0,1,"Americas",1.9612103e+13,"United States",325122128,60322.264499942
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","USA",178,"United States of America",0,1,"Americas",1.9612103e+13,"United States",325122128,60322.264499942
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","USA",83,"United States of America",0,1,"Americas",1.9612103e+13,"United States",325122128,60322.264499942
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","USA",247,"United States of America",0,1,"Americas",1.9612103e+13,"United States",325122128,60322.264499942
2018,"Intentional self-harm","20-24","USA",684,"United States of America",1,0,"Americas",2.0656516e+13,"United States",326838199,63201.0458483771
2018,"Intentional self-harm","25-29","USA",815,"United States of America",1,0,"Americas",2.0656516e+13,"United States",326838199,63201.0458483771
2018,"Intentional self-harm","20-24","USA",3122,"United States of America",1,0,"Americas",2.0656516e+13,"United States",326838199,63201.0458483771
2018,"Intentional self-harm","25-29","USA",3306,"United States of America",1,0,"Americas",2.0656516e+13,"United States",326838199,63201.0458483771
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","USA",59,"United States of America",0,1,"Americas",2.0656516e+13,"United States",326838199,63201.0458483771
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","USA",178,"United States of America",0,1,"Americas",2.0656516e+13,"United States",326838199,63201.0458483771
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","USA",59,"United States of America",0,1,"Americas",2.0656516e+13,"United States",326838199,63201.0458483771
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","USA",241,"United States of America",0,1,"Americas",2.0656516e+13,"United States",326838199,63201.0458483771
2019,"Intentional self-harm","20-24","USA",643,"United States of America",1,0,"Americas",2.1539982e+13,"United States",328329953,65604.6815198734
2019,"Intentional self-harm","25-29","USA",742,"United States of America",1,0,"Americas",2.1539982e+13,"United States",328329953,65604.6815198734
2019,"Intentional self-harm","20-24","USA",3101,"United States of America",1,0,"Americas",2.1539982e+13,"United States",328329953,65604.6815198734
2019,"Intentional self-harm","25-29","USA",3285,"United States of America",1,0,"Americas",2.1539982e+13,"United States",328329953,65604.6815198734
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","USA",47,"United States of America",0,1,"Americas",2.1539982e+13,"United States",328329953,65604.6815198734
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","USA",149,"United States of America",0,1,"Americas",2.1539982e+13,"United States",328329953,65604.6815198734
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","USA",73,"United States of America",0,1,"Americas",2.1539982e+13,"United States",328329953,65604.6815198734
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","USA",239,"United States of America",0,1,"Americas",2.1539982e+13,"United States",328329953,65604.6815198734
2020,"Intentional self-harm","20-24","USA",676,"United States of America",1,0,"Americas",2.1354105e+13,"United States",331526933,64411.3731779373
2020,"Intentional self-harm","25-29","USA",786,"United States of America",1,0,"Americas",2.1354105e+13,"United States",331526933,64411.3731779373
2020,"Intentional self-harm","20-24","USA",3168,"United States of America",1,0,"Americas",2.1354105e+13,"United States",331526933,64411.3731779373
2020,"Intentional self-harm","25-29","USA",3412,"United States of America",1,0,"Americas",2.1354105e+13,"United States",331526933,64411.3731779373
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","USA",43,"United States of America",0,1,"Americas",2.1354105e+13,"United States",331526933,64411.3731779373
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","USA",189,"United States of America",0,1,"Americas",2.1354105e+13,"United States",331526933,64411.3731779373
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","USA",99,"United States of America",0,1,"Americas",2.1354105e+13,"United States",331526933,64411.3731779373
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","USA",333,"United States of America",0,1,"Americas",2.1354105e+13,"United States",331526933,64411.3731779373
2017,"Intentional self-harm","20-24","URY",14,"Uruguay",1,0,"Americas",5.9943e+10,"Uruguay",3388438,17690.4520608021
2017,"Intentional self-harm","25-29","URY",14,"Uruguay",1,0,"Americas",5.9943e+10,"Uruguay",3388438,17690.4520608021
2017,"Intentional self-harm","20-24","URY",57,"Uruguay",1,0,"Americas",5.9943e+10,"Uruguay",3388438,17690.4520608021
2017,"Intentional self-harm","25-29","URY",42,"Uruguay",1,0,"Americas",5.9943e+10,"Uruguay",3388438,17690.4520608021
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","URY",0,"Uruguay",0,1,"Americas",5.9943e+10,"Uruguay",3388438,17690.4520608021
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","URY",0,"Uruguay",0,1,"Americas",5.9943e+10,"Uruguay",3388438,17690.4520608021
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","URY",0,"Uruguay",0,1,"Americas",5.9943e+10,"Uruguay",3388438,17690.4520608021
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","URY",1,"Uruguay",0,1,"Americas",5.9943e+10,"Uruguay",3388438,17690.4520608021
2018,"Intentional self-harm","20-24","URY",11,"Uruguay",1,0,"Americas",6.3134e+10,"Uruguay",3394534,18598.7237128867
2018,"Intentional self-harm","25-29","URY",5,"Uruguay",1,0,"Americas",6.3134e+10,"Uruguay",3394534,18598.7237128867
2018,"Intentional self-harm","20-24","URY",52,"Uruguay",1,0,"Americas",6.3134e+10,"Uruguay",3394534,18598.7237128867
2018,"Intentional self-harm","25-29","URY",44,"Uruguay",1,0,"Americas",6.3134e+10,"Uruguay",3394534,18598.7237128867
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","URY",1,"Uruguay",0,1,"Americas",6.3134e+10,"Uruguay",3394534,18598.7237128867
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","URY",0,"Uruguay",0,1,"Americas",6.3134e+10,"Uruguay",3394534,18598.7237128867
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","URY",1,"Uruguay",0,1,"Americas",6.3134e+10,"Uruguay",3394534,18598.7237128867
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","URY",1,"Uruguay",0,1,"Americas",6.3134e+10,"Uruguay",3394534,18598.7237128867
2019,"Intentional self-harm","20-24","URY",11,"Uruguay",1,0,"Americas",6.6532e+10,"Uruguay",3397206,19584.3290044819
2019,"Intentional self-harm","25-29","URY",14,"Uruguay",1,0,"Americas",6.6532e+10,"Uruguay",3397206,19584.3290044819
2019,"Intentional self-harm","20-24","URY",66,"Uruguay",1,0,"Americas",6.6532e+10,"Uruguay",3397206,19584.3290044819
2019,"Intentional self-harm","25-29","URY",61,"Uruguay",1,0,"Americas",6.6532e+10,"Uruguay",3397206,19584.3290044819
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","URY",0,"Uruguay",0,1,"Americas",6.6532e+10,"Uruguay",3397206,19584.3290044819
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","URY",0,"Uruguay",0,1,"Americas",6.6532e+10,"Uruguay",3397206,19584.3290044819
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","URY",1,"Uruguay",0,1,"Americas",6.6532e+10,"Uruguay",3397206,19584.3290044819
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","URY",1,"Uruguay",0,1,"Americas",6.6532e+10,"Uruguay",3397206,19584.3290044819
2020,"Intentional self-harm","20-24","URY",10,"Uruguay",1,0,"Americas",7.0107e+10,"Uruguay",3398968,20625.9664698226
2020,"Intentional self-harm","25-29","URY",9,"Uruguay",1,0,"Americas",7.0107e+10,"Uruguay",3398968,20625.9664698226
2020,"Intentional self-harm","20-24","URY",65,"Uruguay",1,0,"Americas",7.0107e+10,"Uruguay",3398968,20625.9664698226
2020,"Intentional self-harm","25-29","URY",67,"Uruguay",1,0,"Americas",7.0107e+10,"Uruguay",3398968,20625.9664698226
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","URY",0,"Uruguay",0,1,"Americas",7.0107e+10,"Uruguay",3398968,20625.9664698226
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","URY",0,"Uruguay",0,1,"Americas",7.0107e+10,"Uruguay",3398968,20625.9664698226
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","URY",0,"Uruguay",0,1,"Americas",7.0107e+10,"Uruguay",3398968,20625.9664698226
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","URY",2,"Uruguay",0,1,"Americas",7.0107e+10,"Uruguay",3398968,20625.9664698226
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","ATG",0,"Antigua and Barbuda",0,1,"Americas",1.386e+09,"Antigua and Barbuda",90468,15320.3342618384
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","ATG",0,"Antigua and Barbuda",0,1,"Americas",1.386e+09,"Antigua and Barbuda",90468,15320.3342618384
